State,State Code,State Number Code,County,County Code,ibtracs_storm_id,ibtracs_storm_name,ibtracs_storm_season,Project Amount,Federal Share Obligated,Total Obligated
Mississippi,MS,28,Rankin,121.0,6600.0,GUSTAV,2008.0,27217.989999999998,20413.489999999998,20413.489999999998
Mississippi,MS,28,Scott,123.0,6300.0,DENNIS,2005.0,1201.4,1201.4,1274.57
Mississippi,MS,28,Scott,123.0,6322.0,KATRINA,2005.0,837325.72,837325.75,862061.94
Mississippi,MS,28,Scott,123.0,6942.0,ISAAC,2012.0,15131.51,10071.51,10071.51
Mississippi,MS,28,Sharkey,125.0,6322.0,KATRINA,2005.0,51160.100000000006,51160.100000000006,52958.380000000005
Mississippi,MS,28,Simpson,127.0,6322.0,KATRINA,2005.0,4442905.510000001,4442905.5200000005,4533176.809999999
Mississippi,MS,28,Smith,129.0,6229.0,IVAN,2004.0,5079.49,5079.49,5336.51
Mississippi,MS,28,Smith,129.0,6322.0,KATRINA,2005.0,1267961.95,1267961.98,1302377.5099999995
Mississippi,MS,28,Smith,129.0,6600.0,GUSTAV,2008.0,6995.79,5246.84,5246.84
Mississippi,MS,28,Statewide,0.0,5918.0,ALLISON,2001.0,340271.56999999995,262182.29000000004,275449.06
Mississippi,MS,28,Statewide,0.0,6047.0,ISIDORE,2002.0,806693.76,621262.34,647475.68
Mississippi,MS,28,Statewide,0.0,6229.0,IVAN,2004.0,7769371.55,6779683.980000001,6967630.819999998
Mississippi,MS,28,Statewide,0.0,6300.0,DENNIS,2005.0,798664.3000000002,798664.3400000002,833421.54
Mississippi,MS,28,Statewide,0.0,6322.0,KATRINA,2005.0,954984799.0200008,954984800.0100005,963727456.379998
Mississippi,MS,28,Statewide,0.0,6600.0,GUSTAV,2008.0,11608670.120000001,8991535.43,8991535.43
Mississippi,MS,28,Statewide,0.0,6942.0,ISAAC,2012.0,15214426.290000001,11495899.11,11495899.11
Mississippi,MS,28,Stone,131.0,6229.0,IVAN,2004.0,60286.0,56318.5,58458.78
Mississippi,MS,28,Stone,131.0,6300.0,DENNIS,2005.0,11858.0,11858.0,12523.33
Mississippi,MS,28,Stone,131.0,6322.0,KATRINA,2005.0,34075328.27,34075328.28,34490836.270000026
Mississippi,MS,28,Stone,131.0,6600.0,GUSTAV,2008.0,28091.92,21068.940000000002,21068.940000000002
Mississippi,MS,28,Stone,131.0,6942.0,ISAAC,2012.0,204514.40000000002,153385.82,153385.82
Mississippi,MS,28,Sunflower,133.0,6322.0,KATRINA,2005.0,187698.47999999998,187698.47999999998,194296.07
Mississippi,MS,28,Tallahatchie,135.0,6322.0,KATRINA,2005.0,60617.259999999995,60617.259999999995,62747.98
Mississippi,MS,28,Tate,137.0,6322.0,KATRINA,2005.0,8058.56,8058.56,8341.82
Mississippi,MS,28,Tippah,139.0,6322.0,KATRINA,2005.0,23072.559999999998,23072.559999999998,23883.56
Mississippi,MS,28,Tishomingo,141.0,6322.0,KATRINA,2005.0,16753.879999999997,16753.879999999997,17342.78
Mississippi,MS,28,Tunica,143.0,6322.0,KATRINA,2005.0,39182.53,39182.53,40559.8
Mississippi,MS,28,Tunica,143.0,6600.0,GUSTAV,2008.0,116404.36,87303.27,87303.27
Mississippi,MS,28,Walthall,147.0,6322.0,KATRINA,2005.0,2212366.0500000003,2212366.0700000003,2265572.7600000002
Mississippi,MS,28,Walthall,147.0,6600.0,GUSTAV,2008.0,27931.6,20948.7,20948.7
Mississippi,MS,28,Walthall,147.0,6942.0,ISAAC,2012.0,183886.39,137914.82,137914.82
Mississippi,MS,28,Warren,149.0,6322.0,KATRINA,2005.0,524101.25999999995,524101.2899999999,540931.76
Mississippi,MS,28,Warren,149.0,6600.0,GUSTAV,2008.0,7673.85,5755.39,5755.39
Mississippi,MS,28,Warren,149.0,6942.0,ISAAC,2012.0,84959.23,63719.42999999999,63719.42999999999
Mississippi,MS,28,Washington,151.0,6322.0,KATRINA,2005.0,150607.16999999998,150607.16999999998,155901.01
Mississippi,MS,28,Washington,151.0,6600.0,GUSTAV,2008.0,261232.15000000002,195924.13,195924.13
Mississippi,MS,28,Wayne,153.0,6229.0,IVAN,2004.0,279090.08,231967.93,242054.29000000004
Mississippi,MS,28,Wayne,153.0,6322.0,KATRINA,2005.0,26230302.850000016,26230302.860000018,26541901.609999996
Mississippi,MS,28,Wayne,153.0,6942.0,ISAAC,2012.0,207942.02000000002,155956.52000000002,155956.52000000002
Mississippi,MS,28,Webster,155.0,6322.0,KATRINA,2005.0,151612.79,151612.79,156941.97999999998
Mississippi,MS,28,Wilkinson,157.0,6322.0,KATRINA,2005.0,267785.43000000005,267785.43000000005,276556.92
Mississippi,MS,28,Wilkinson,157.0,6600.0,GUSTAV,2008.0,1705945.5,1279459.1199999999,1279459.1199999999
Mississippi,MS,28,Wilkinson,157.0,6942.0,ISAAC,2012.0,209896.79,157422.59,157422.59
Mississippi,MS,28,Winston,159.0,6229.0,IVAN,2004.0,29201.79,23018.839999999997,24014.36
Mississippi,MS,28,Winston,159.0,6322.0,KATRINA,2005.0,362308.15,362308.15,374370.11000000004
Mississippi,MS,28,Yalobusha,161.0,6322.0,KATRINA,2005.0,36891.729999999996,36891.729999999996,38188.48
Mississippi,MS,28,Yazoo,163.0,6322.0,KATRINA,2005.0,445964.45,445964.46,460347.68
Missouri,MO,29,Boone,19.0,6322.0,KATRINA,2005.0,7096.21,7096.21,7421.42
Missouri,MO,29,Christian,43.0,6322.0,KATRINA,2005.0,1249.99,1249.99,1326.11
Missouri,MO,29,Dunklin,69.0,6322.0,KATRINA,2005.0,4125.34,4125.34,4376.57
Missouri,MO,29,Franklin,71.0,6322.0,KATRINA,2005.0,19574.28,19574.28,20950.16
Missouri,MO,29,Jackson,95.0,6322.0,KATRINA,2005.0,158554.93,158554.93,166331.21
Missouri,MO,29,Ripley,181.0,6322.0,KATRINA,2005.0,3382.38,3382.38,3588.36
Missouri,MO,29,St. Louis,189.0,6322.0,KATRINA,2005.0,327664.91000000003,327664.91000000003,341954.16
Missouri,MO,29,St. Louis (city),510.0,6322.0,KATRINA,2005.0,1152246.85,1152246.85,1191269.52
Missouri,MO,29,Statewide,0.0,6322.0,KATRINA,2005.0,77746.44000000002,77746.44000000002,79009.39000000001
Nebraska,NE,31,Statewide,0.0,6322.0,KATRINA,2005.0,376579.46,376579.46,393813.27
New Hampshire,NH,33,Belknap,1.0,5775.0,FLOYD,1999.0,6480.34,4860.26,5155.77
New Hampshire,NH,33,Belknap,1.0,6858.0,IRENE,2011.0,239241.99000000002,179431.53999999998,179431.53999999998
New Hampshire,NH,33,Belknap,1.0,6969.0,SANDY,2012.0,33379.87,25034.909999999996,25034.909999999996
New Hampshire,NH,33,Carroll,3.0,6858.0,IRENE,2011.0,2832515.98,2124387.02,2124387.02
New Hampshire,NH,33,Carroll,3.0,6969.0,SANDY,2012.0,18690.64,14017.980000000001,14017.980000000001
New Hampshire,NH,33,Cheshire,5.0,5775.0,FLOYD,1999.0,127163.28,95372.47,101721.46
New Hampshire,NH,33,Cheshire,5.0,6969.0,SANDY,2012.0,22493.34,16870.010000000002,16870.010000000002
New Hampshire,NH,33,Coos,7.0,6858.0,IRENE,2011.0,1336835.84,1002626.9099999999,1002626.9099999999
New Hampshire,NH,33,Coos,7.0,6969.0,SANDY,2012.0,66911.98,50183.98999999999,50183.98999999999
New Hampshire,NH,33,Grafton,9.0,5775.0,FLOYD,1999.0,549499.28,412124.49000000005,434472.62
New Hampshire,NH,33,Grafton,9.0,6858.0,IRENE,2011.0,14764901.660000002,11072277.54,11072277.54
New Hampshire,NH,33,Grafton,9.0,6969.0,SANDY,2012.0,1934814.8299999996,1451111.1400000001,1451111.1400000001
New Hampshire,NH,33,Hillsborough,11.0,6969.0,SANDY,2012.0,238282.52,178711.91999999998,178711.91999999998
New Hampshire,NH,33,Merrimack,13.0,6858.0,IRENE,2011.0,685908.19,514431.20000000007,514431.20000000007
New Hampshire,NH,33,Merrimack,13.0,6969.0,SANDY,2012.0,72065.98999999999,54049.5,54049.5
New Hampshire,NH,33,Rockingham,15.0,6969.0,SANDY,2012.0,474130.5400000001,353655.42000000004,353655.42000000004
New Hampshire,NH,33,Statewide,0.0,5775.0,FLOYD,1999.0,66989.95,50242.46,53343.97
New Hampshire,NH,33,Statewide,0.0,6322.0,KATRINA,2005.0,9319.83,9319.83,9887.4
New Hampshire,NH,33,Statewide,0.0,6858.0,IRENE,2011.0,3044608.0700000008,2388998.8800000004,2388998.8800000004
New Hampshire,NH,33,Statewide,0.0,6969.0,SANDY,2012.0,657847.8,494634.3799999999,494634.3799999999
New Hampshire,NH,33,Strafford,17.0,6858.0,IRENE,2011.0,340882.08999999997,255661.59000000005,255661.59000000005
New Hampshire,NH,33,Strafford,17.0,6969.0,SANDY,2012.0,132626.18,99469.64000000001,99469.64000000001
New Hampshire,NH,33,Sullivan,19.0,6858.0,IRENE,2011.0,802541.5799999998,601906.2800000001,601906.2800000001
New Hampshire,NH,33,Sullivan,19.0,6969.0,SANDY,2012.0,26890.059999999998,20167.55,20167.55
New Jersey,NJ,34,Atlantic,1.0,5775.0,FLOYD,1999.0,191471.05,143603.28999999998,149917.04
New Jersey,NJ,34,Atlantic,1.0,6720.0,IDA,2009.0,989043.61,741782.7499999999,741782.7499999999
New Jersey,NJ,34,Atlantic,1.0,6858.0,IRENE,2011.0,2566848.8399999994,1889674.2400000005,1889674.2400000005
New Jersey,NJ,34,Atlantic,1.0,6969.0,SANDY,2012.0,39281116.97,35253915.91,35253915.91
New Jersey,NJ,34,Bergen,3.0,5775.0,FLOYD,1999.0,12619836.590000004,9464877.830000002,9887798.410000002
New Jersey,NJ,34,Bergen,3.0,6858.0,IRENE,2011.0,11342369.68,8506777.660000006,8506777.660000006
New Jersey,NJ,34,Bergen,3.0,6969.0,SANDY,2012.0,73223350.78999999,65680036.50000003,65680036.50000003
New Jersey,NJ,34,Burlington,5.0,5775.0,FLOYD,1999.0,160834.0,120625.5,127339.02
New Jersey,NJ,34,Burlington,5.0,6858.0,IRENE,2011.0,5219548.679999997,3874569.340000001,3874569.340000001
New Jersey,NJ,34,Burlington,5.0,6969.0,SANDY,2012.0,5342790.979999998,4622225.490000002,4622225.490000002
New Jersey,NJ,34,Camden,7.0,5775.0,FLOYD,1999.0,137032.66,102774.5,108491.70999999999
New Jersey,NJ,34,Camden,7.0,6858.0,IRENE,2011.0,1513764.3399999996,1131529.8,1131529.8
New Jersey,NJ,34,Camden,7.0,6969.0,SANDY,2012.0,2363064.5399999996,2078199.6099999999,2078199.6099999999
New Jersey,NJ,34,Cape May,9.0,5775.0,FLOYD,1999.0,27154.55,20365.91,21392.350000000002
New Jersey,NJ,34,Cape May,9.0,6720.0,IDA,2009.0,10965290.96,8223968.2299999995,8223968.2299999995
New Jersey,NJ,34,Cape May,9.0,6858.0,IRENE,2011.0,1581281.12,1183170.92,1183170.92
New Jersey,NJ,34,Cape May,9.0,6969.0,SANDY,2012.0,44947668.82000001,40447810.82000001,40447810.82000001
New Jersey,NJ,34,Cumberland,11.0,5775.0,FLOYD,1999.0,94473.48,70855.11,75574.22
New Jersey,NJ,34,Cumberland,11.0,6858.0,IRENE,2011.0,2102071.13,1566550.7700000003,1566550.7700000003
New Jersey,NJ,34,Cumberland,11.0,6969.0,SANDY,2012.0,4737242.079999999,4229974.200000001,4229974.200000001
New Jersey,NJ,34,Essex,13.0,5775.0,FLOYD,1999.0,4445251.779999999,3333938.9799999995,3462154.209999999
New Jersey,NJ,34,Essex,13.0,6858.0,IRENE,2011.0,7915671.860000001,5936754.2,5936754.2
New Jersey,NJ,34,Essex,13.0,6969.0,SANDY,2012.0,26225600.12000001,23603040.25,23603040.25
New Jersey,NJ,34,Gloucester,15.0,5775.0,FLOYD,1999.0,122307.0,91730.25,96128.16
New Jersey,NJ,34,Gloucester,15.0,6858.0,IRENE,2011.0,3518418.499999999,2601654.020000001,2601654.020000001
New Jersey,NJ,34,Gloucester,15.0,6969.0,SANDY,2012.0,1007456.91,888062.6500000001,888062.6500000001
New Jersey,NJ,34,Hudson,17.0,5775.0,FLOYD,1999.0,708556.38,531417.29,554597.35
New Jersey,NJ,34,Hudson,17.0,6858.0,IRENE,2011.0,2964292.9400000004,2223219.84,2223219.84
New Jersey,NJ,34,Hudson,17.0,6969.0,SANDY,2012.0,90578213.00000001,81506713.24,81506713.24
New Jersey,NJ,34,Hunterdon,19.0,5775.0,FLOYD,1999.0,1268528.8800000001,951396.7200000002,994823.4899999998
New Jersey,NJ,34,Hunterdon,19.0,6858.0,IRENE,2011.0,2965445.2200000007,2177772.76,2177772.76
New Jersey,NJ,34,Hunterdon,19.0,6866.0,LEE,2011.0,594944.76,445474.29000000004,445474.29000000004
New Jersey,NJ,34,Hunterdon,19.0,6969.0,SANDY,2012.0,8978142.930000002,8057502.129999999,8057502.129999999
New Jersey,NJ,34,Mercer,21.0,5775.0,FLOYD,1999.0,694749.73,521062.34,544238.75
New Jersey,NJ,34,Mercer,21.0,6858.0,IRENE,2011.0,6202269.650000002,4651702.379999999,4651702.379999999
New Jersey,NJ,34,Mercer,21.0,6866.0,LEE,2011.0,306162.41000000003,229621.81,229621.81
New Jersey,NJ,34,Mercer,21.0,6969.0,SANDY,2012.0,13303739.030000003,11861448.289999995,11861448.289999995
New Jersey,NJ,34,Middlesex,23.0,5775.0,FLOYD,1999.0,2357012.99,1767759.8499999999,1844629.1
New Jersey,NJ,34,Middlesex,23.0,6322.0,KATRINA,2005.0,318652.16,318652.16,334565.70999999996
New Jersey,NJ,34,Middlesex,23.0,6858.0,IRENE,2011.0,13205410.360000005,9825455.21999999,9825455.21999999
New Jersey,NJ,34,Middlesex,23.0,6969.0,SANDY,2012.0,171761435.75,154436755.51999998,154436755.51999998
New Jersey,NJ,34,Monmouth,25.0,5775.0,FLOYD,1999.0,387873.0,290904.75,304621.74
New Jersey,NJ,34,Monmouth,25.0,6858.0,IRENE,2011.0,12502149.330000017,9355186.55,9355186.55
New Jersey,NJ,34,Monmouth,25.0,6969.0,SANDY,2012.0,287875154.52000004,258623838.40000007,258623838.40000007
New Jersey,NJ,34,Morris,27.0,5775.0,FLOYD,1999.0,1727744.8800000001,1295808.72,1357092.0899999996
New Jersey,NJ,34,Morris,27.0,6858.0,IRENE,2011.0,19338506.669999987,14442313.200000001,14442313.200000001
New Jersey,NJ,34,Morris,27.0,6969.0,SANDY,2012.0,21331351.55999999,19055475.10000001,19055475.10000001
New Jersey,NJ,34,Ocean,29.0,5775.0,FLOYD,1999.0,97833.0,73374.75,77835.93000000001
New Jersey,NJ,34,Ocean,29.0,6720.0,IDA,2009.0,1525141.6600000001,1143856.3200000003,1143856.3200000003
New Jersey,NJ,34,Ocean,29.0,6858.0,IRENE,2011.0,3304062.1299999976,2459448.6399999987,2459448.6399999987
New Jersey,NJ,34,Ocean,29.0,6969.0,SANDY,2012.0,278424074.7699999,250091713.82,250091713.82
New Jersey,NJ,34,Passaic,31.0,5775.0,FLOYD,1999.0,3401096.23,2550822.2600000002,2662928.5999999996
New Jersey,NJ,34,Passaic,31.0,6858.0,IRENE,2011.0,11476361.950000007,8459003.099999998,8459003.099999998
New Jersey,NJ,34,Passaic,31.0,6866.0,LEE,2011.0,1959744.0999999999,1469808.1,1469808.1
New Jersey,NJ,34,Passaic,31.0,6969.0,SANDY,2012.0,7237496.680000002,6513747.219999998,6513747.219999998
New Jersey,NJ,34,Salem,33.0,5775.0,FLOYD,1999.0,105144.0,78858.0,83600.09999999999
New Jersey,NJ,34,Salem,33.0,6858.0,IRENE,2011.0,3395566.24,2546674.7800000003,2546674.7800000003
New Jersey,NJ,34,Salem,33.0,6969.0,SANDY,2012.0,1121819.7,998081.18,998081.18
New Jersey,NJ,34,Somerset,35.0,5775.0,FLOYD,1999.0,13139102.600000001,9854327.1,10224526.82
New Jersey,NJ,34,Somerset,35.0,6858.0,IRENE,2011.0,7826596.390000001,5823494.7799999975,5823494.7799999975
New Jersey,NJ,34,Somerset,35.0,6969.0,SANDY,2012.0,12789195.810000002,11271477.020000001,11271477.020000001
New Jersey,NJ,34,Statewide,0.0,5775.0,FLOYD,1999.0,8274569.339999999,6234108.479999998,6406119.0
New Jersey,NJ,34,Statewide,0.0,6322.0,KATRINA,2005.0,35184.84,35184.84,35184.84
New Jersey,NJ,34,Statewide,0.0,6720.0,IDA,2009.0,2668775.33,2073338.8299999998,2073338.8299999998
New Jersey,NJ,34,Statewide,0.0,6858.0,IRENE,2011.0,22274623.889999997,17670853.210000012,17670853.210000012
New Jersey,NJ,34,Statewide,0.0,6866.0,LEE,2011.0,813748.0199999999,643637.04,643637.04
New Jersey,NJ,34,Statewide,0.0,6969.0,SANDY,2012.0,1088520489.65,988325492.4499998,988325492.4499998
New Jersey,NJ,34,Sussex,37.0,5775.0,FLOYD,1999.0,211901.1,158925.83000000002,167769.97999999998
New Jersey,NJ,34,Sussex,37.0,6858.0,IRENE,2011.0,4722154.1499999985,3477090.139999999,3477090.139999999
New Jersey,NJ,34,Sussex,37.0,6866.0,LEE,2011.0,1165892.36,873110.7999999998,873110.7999999998
New Jersey,NJ,34,Sussex,37.0,6969.0,SANDY,2012.0,3787911.639999998,3392975.379999999,3392975.379999999
New Jersey,NJ,34,Union,39.0,5775.0,FLOYD,1999.0,7193957.880000001,5395468.48,5548589.29
New Jersey,NJ,34,Union,39.0,6858.0,IRENE,2011.0,10773495.609999996,8054248.389999994,8054248.389999994
New Jersey,NJ,34,Union,39.0,6969.0,SANDY,2012.0,29954442.369999994,26915497.02,26915497.02
New Jersey,NJ,34,Warren,41.0,5775.0,FLOYD,1999.0,69979.85,52484.89,55779.130000000005
New Jersey,NJ,34,Warren,41.0,6858.0,IRENE,2011.0,1892276.3199999991,1404755.3000000005,1404755.3000000005
New Jersey,NJ,34,Warren,41.0,6866.0,LEE,2011.0,482572.97,345965.67,345965.67
New Jersey,NJ,34,Warren,41.0,6969.0,SANDY,2012.0,2019465.6899999997,1808643.8099999991,1808643.8099999991
New Mexico,NM,35,Bernalillo,1.0,6322.0,KATRINA,2005.0,877851.37,877851.37,914553.69
New Mexico,NM,35,Lincoln,27.0,6822.0,ATU,2011.0,837630.1900000001,628222.72,628222.72
New Mexico,NM,35,Otero,35.0,6822.0,ATU,2011.0,179782.65,134837.0,134837.0
New Mexico,NM,35,Rio Arriba,39.0,6822.0,ATU,2011.0,105154.86000000002,78866.15999999999,78866.15999999999
New Mexico,NM,35,San Juan,45.0,6322.0,KATRINA,2005.0,5036.13,5036.13,5342.82
New Mexico,NM,35,Socorro,53.0,6822.0,ATU,2011.0,66980.84000000001,49494.5,49494.5
New Mexico,NM,35,Statewide,0.0,6322.0,KATRINA,2005.0,152741.3,152741.3,159702.31999999998
New Mexico,NM,35,Statewide,0.0,6822.0,ATU,2011.0,982177.39,749407.2200000001,749407.2200000001
New Mexico,NM,35,Taos,55.0,6822.0,ATU,2011.0,214680.68,161010.52,161010.52
New York,NY,36,Albany,1.0,5775.0,FLOYD,1999.0,3189354.7199999997,2392016.159999999,2479571.93
New York,NY,36,Albany,1.0,6322.0,KATRINA,2005.0,37768.67,37768.67,39679.76
New York,NY,36,Albany,1.0,6858.0,IRENE,2011.0,11294253.660000008,8470690.799999999,8470690.799999999
New York,NY,36,Albany,1.0,6866.0,LEE,2011.0,4259.15,3194.36,3194.36
New York,NY,36,Bronx,5.0,6858.0,IRENE,2011.0,563765.5000000001,422824.12999999995,422824.12999999995
New York,NY,36,Bronx,5.0,6969.0,SANDY,2012.0,9437224.89,8493502.41,8493502.41
New York,NY,36,Broome,7.0,6229.0,IVAN,2004.0,1541054.6300000008,1155791.0899999996,1209139.6099999996
New York,NY,36,Broome,7.0,6866.0,LEE,2011.0,142745821.90999994,107059367.24999999,107059367.24999999
New York,NY,36,Chemung,15.0,6866.0,LEE,2011.0,8943994.02,6707995.550000002,6707995.550000002
New York,NY,36,Chenango,17.0,6229.0,IVAN,2004.0,183262.38999999998,137446.80999999997,144249.34
New York,NY,36,Chenango,17.0,6866.0,LEE,2011.0,5524755.7200000025,4143567.1399999997,4143567.1399999997
New York,NY,36,Clinton,19.0,6858.0,IRENE,2011.0,5171615.19,3874897.13,3874897.13
New York,NY,36,Columbia,21.0,6858.0,IRENE,2011.0,2526325.5699999994,1894744.4100000001,1894744.4100000001
New York,NY,36,Delaware,25.0,6229.0,IVAN,2004.0,4630208.48,3472656.6599999988,3605918.9200000004
New York,NY,36,Delaware,25.0,6858.0,IRENE,2011.0,11810158.299999999,8857619.01,8857619.01
New York,NY,36,Delaware,25.0,6866.0,LEE,2011.0,6033587.27,4525190.71,4525190.71
New York,NY,36,Dutchess,27.0,6858.0,IRENE,2011.0,5610014.740000002,4207511.36,4207511.36
New York,NY,36,Erie,29.0,6322.0,KATRINA,2005.0,20981.83,20981.83,22043.51
New York,NY,36,Essex,31.0,5775.0,FLOYD,1999.0,430233.8900000001,322675.46,336945.07
New York,NY,36,Essex,31.0,6858.0,IRENE,2011.0,20871256.229999986,15653442.390000006,15653442.390000006
New York,NY,36,Franklin,33.0,6858.0,IRENE,2011.0,538579.8800000001,403934.9299999999,403934.9299999999
New York,NY,36,Fulton,35.0,6858.0,IRENE,2011.0,320554.43,240415.83,240415.83
New York,NY,36,Greene,39.0,5775.0,FLOYD,1999.0,2941419.6600000006,2206064.8800000004,2273638.0
New York,NY,36,Greene,39.0,6858.0,IRENE,2011.0,39949303.05999997,29961978.01000001,29961978.01000001
New York,NY,36,Greene,39.0,6969.0,SANDY,2012.0,549955.75,494960.18,494960.18
New York,NY,36,Hamilton,41.0,6858.0,IRENE,2011.0,40272.8,30204.609999999997,30204.609999999997
New York,NY,36,Herkimer,43.0,6858.0,IRENE,2011.0,410208.81999999995,307656.66000000003,307656.66000000003
New York,NY,36,Herkimer,43.0,6866.0,LEE,2011.0,321288.67,240966.53999999998,240966.53999999998
New York,NY,36,Kings,47.0,6858.0,IRENE,2011.0,5089265.3,3816949.0099999993,3816949.0099999993
New York,NY,36,Kings,47.0,6969.0,SANDY,2012.0,177284234.93000016,159555811.60999998,159555811.60999998
New York,NY,36,Montgomery,57.0,6858.0,IRENE,2011.0,4763764.139999998,3572823.31,3572823.31
New York,NY,36,Montgomery,57.0,6866.0,LEE,2011.0,544003.05,408002.37000000005,408002.37000000005
New York,NY,36,Nassau,59.0,5775.0,FLOYD,1999.0,429357.62000000005,322018.24999999994,336063.31
New York,NY,36,Nassau,59.0,6322.0,KATRINA,2005.0,18540.78,18540.78,19414.67
New York,NY,36,Nassau,59.0,6720.0,IDA,2009.0,300132.50999999995,225099.39999999997,225099.39999999997
New York,NY,36,Nassau,59.0,6858.0,IRENE,2011.0,34114677.070000015,25586008.37000001,25586008.37000001
New York,NY,36,Nassau,59.0,6969.0,SANDY,2012.0,1733993684.2099996,1560669591.3699994,1560669591.3699994
New York,NY,36,New York,61.0,6322.0,KATRINA,2005.0,2244668.3600000003,2244668.3600000003,2307701.55
New York,NY,36,New York,61.0,6858.0,IRENE,2011.0,80914528.17000003,60685896.54999998,60685896.54999998
New York,NY,36,New York,61.0,6969.0,SANDY,2012.0,9427834855.759996,8485051370.579994,8485051370.579994
New York,NY,36,Oneida,65.0,6866.0,LEE,2011.0,1873492.7200000007,1405119.5999999999,1405119.5999999999
New York,NY,36,Orange,71.0,5775.0,FLOYD,1999.0,2829780.6100000003,2122335.63,2208853.13
New York,NY,36,Orange,71.0,6229.0,IVAN,2004.0,584777.89,438583.4499999999,457297.59
New York,NY,36,Orange,71.0,6858.0,IRENE,2011.0,32631305.099999998,24473479.779999997,24473479.779999997
New York,NY,36,Orange,71.0,6866.0,LEE,2011.0,10335053.729999999,7751290.48,7751290.48
New York,NY,36,Orange,71.0,6969.0,SANDY,2012.0,4268990.4799999995,3842091.549999998,3842091.549999998
New York,NY,36,Otsego,77.0,6858.0,IRENE,2011.0,1427421.5699999998,1070566.2799999998,1070566.2799999998
New York,NY,36,Otsego,77.0,6866.0,LEE,2011.0,5816927.519999999,4362695.949999998,4362695.949999998
New York,NY,36,Putnam,79.0,5775.0,FLOYD,1999.0,2615667.239999999,1961750.5400000003,2046876.4899999995
New York,NY,36,Putnam,79.0,6858.0,IRENE,2011.0,5598927.44,4199195.740000001,4199195.740000001
New York,NY,36,Putnam,79.0,6969.0,SANDY,2012.0,2318529.72,2086676.83,2086676.83
New York,NY,36,Queens,81.0,6858.0,IRENE,2011.0,4435823.430000001,3326867.6300000004,3326867.6300000004
New York,NY,36,Queens,81.0,6969.0,SANDY,2012.0,1078979582.5299997,971081624.4399998,971081624.4399998
New York,NY,36,Rensselaer,83.0,6858.0,IRENE,2011.0,13095963.029999997,9821972.740000004,9821972.740000004
New York,NY,36,Richmond,85.0,6858.0,IRENE,2011.0,859077.62,644308.2599999999,644308.2599999999
New York,NY,36,Richmond,85.0,6969.0,SANDY,2012.0,6061344.21,5455209.82,5455209.82
New York,NY,36,Rockland,87.0,5775.0,FLOYD,1999.0,9899559.940000007,7424670.250000001,7663936.730000001
New York,NY,36,Rockland,87.0,6858.0,IRENE,2011.0,13038306.190000005,9778729.909999995,9778729.909999995
New York,NY,36,Rockland,87.0,6969.0,SANDY,2012.0,26182828.049999997,23564545.479999993,23564545.479999993
New York,NY,36,Saratoga,91.0,6858.0,IRENE,2011.0,2259820.859999999,1694865.8599999996,1694865.8599999996
New York,NY,36,Schenectady,93.0,6858.0,IRENE,2011.0,6955664.379999998,5216748.519999997,5216748.519999997
New York,NY,36,Schoharie,95.0,5775.0,FLOYD,1999.0,359774.43000000005,269830.86,283260.49
New York,NY,36,Schoharie,95.0,6229.0,IVAN,2004.0,494438.4100000001,370828.83999999997,389282.19000000006
New York,NY,36,Schoharie,95.0,6858.0,IRENE,2011.0,113753203.25000003,85314903.36000004,85314903.36000004
New York,NY,36,Schoharie,95.0,6866.0,LEE,2011.0,1445995.1600000004,1084496.4999999998,1084496.4999999998
New York,NY,36,Statewide,0.0,5775.0,FLOYD,1999.0,11024687.689999998,8268828.8500000015,8472102.899999999
New York,NY,36,Statewide,0.0,6229.0,IVAN,2004.0,1688974.44,1266730.83,1269368.3400000003
New York,NY,36,Statewide,0.0,6322.0,KATRINA,2005.0,414692.05,414692.05,429675.19
New York,NY,36,Statewide,0.0,6720.0,IDA,2009.0,6898294.93,5180352.390000001,5180352.390000001
New York,NY,36,Statewide,0.0,6858.0,IRENE,2011.0,235299729.41,176547391.3800001,176547391.3800001
New York,NY,36,Statewide,0.0,6866.0,LEE,2011.0,125594108.65000004,94205245.74,94205245.74
New York,NY,36,Statewide,0.0,6969.0,SANDY,2012.0,2869942962.4199996,2592474405.470001,2592474405.470001
New York,NY,36,Steuben,101.0,6229.0,IVAN,2004.0,227296.12,170472.1,178347.12000000002
New York,NY,36,Suffolk,103.0,5775.0,FLOYD,1999.0,1042401.95,781801.5,812967.85
New York,NY,36,Suffolk,103.0,6720.0,IDA,2009.0,12449905.199999996,9337428.930000002,9337428.930000002
New York,NY,36,Suffolk,103.0,6858.0,IRENE,2011.0,29383546.999999996,22037660.679999985,22037660.679999985
New York,NY,36,Suffolk,103.0,6969.0,SANDY,2012.0,218714251.09999985,196835009.98999965,196835009.98999965
New York,NY,36,Sullivan,105.0,6229.0,IVAN,2004.0,3676644.7000000007,2757483.719999999,2862768.7399999998
New York,NY,36,Sullivan,105.0,6858.0,IRENE,2011.0,3980764.399999999,2985573.4399999995,2985573.4399999995
New York,NY,36,Sullivan,105.0,6969.0,SANDY,2012.0,1189638.5300000003,1070674.73,1070674.73
New York,NY,36,Tioga,107.0,6229.0,IVAN,2004.0,645760.34,484320.30000000005,509624.4399999999
New York,NY,36,Tioga,107.0,6866.0,LEE,2011.0,117874083.29000004,88405562.98999998,88405562.98999998
